CatalogProfile,FeatureName,InspPointName,NWT,MAWT,FirstWT,LastWt,MeasCrRate,Allowable-Stress-Value,Corrosion-Allowance,Design-Code,Design-Pressure,Design-Temperature,Material-Specification,Material-Type,NominalOutsideDiameter,Nominal-Wall-Thickness,Operating-Pressure,Operating-Temperature,Quality-Factor,Kavg,MassButane,MassCOTwo,MassEthane,MassiButane,MassiPentane,MassMethane,MassnHeptane,MassNitrogen,MassPentane,MassPropane,MassWater,MWButane,MWCOTwo,MWEthane,MWiButane,MWiPentane,MWMethane,MWnHeptane,MWNITROGEN,MWPentane,MWPropane,MWWater,Matcat,Mattyp,SumofMass,SumofMW,Volumeofrelease
1,28,123,19.05,2.85,19.6,19.55,0.01,146858.32,3,0,1034.21,121.11,9,2,800,19.05,827.37,110,1,1.287781,33.1284,1645.0938,135.9164,30.8036,15.1515,839.26512,12.0252,32.5032,12.987,109.3432,3.6032,0.308036,16.451,1.359164,0.331284,0.151515,8.392651,0.12,0.325,0.12987,1.093432,0.036032,0,3,2940.294,29.402779,5.027
1,28,124,19.05,2.85,19.6,19.55,0.01,146858.32,3,0,1034.21,121.11,9,2,800,19.05,827.37,110,1,1.287781,33.1284,1645.0938,135.9164,30.8036,15.1515,839.26512,12.0252,32.5032,12.987,109.3432,3.6032,0.308036,16.451,1.359164,0.331284,0.151515,8.392651,0.12,0.325,0.12987,1.093432,0.036032,0,3,2940.294,29.402779,5.027
1,28,112,5.54,1.8,7.48,5.52,0.233,137895.14,3,0,1034.21,121.11,3,2,80,7.62,827.37,110,1,1.287781,33.1284,1645.0938,135.9164,30.8036,15.1515,839.26512,12.0252,32.5032,12.987,109.3432,3.6032,0.308036,16.451,1.359164,0.331284,0.151515,8.392651,0.12,0.325,0.12987,1.093432,0.036032,0,3,2940.294,29.402779,0.021
1,28,123,5.54,1.8,5.52,6.84,0.183,137895.14,3,0,1034.21,121.11,3,2,50,5.54,827.37,110,1,1.287781,33.1284,1645.0938,135.9164,30.8036,15.1515,839.26512,12.0252,32.5032,12.987,109.3432,3.6032,0.308036,16.451,1.359164,0.331284,0.151515,8.392651,0.12,0.325,0.12987,1.093432,0.036032,0,3,2940.294,29.402779,0.043
1,28,112,5.54,1.8,5.52,6.84,0.183,137895.14,3,0,1034.21,121.11,3,2,50,5.54,827.37,110,1,1.287781,33.1284,1645.0938,135.9164,30.8036,15.1515,839.26512,12.0252,32.5032,12.987,109.3432,3.6032,0.308036,16.451,1.359164,0.331284,0.151515,8.392651,0.12,0.325,0.12987,1.093432,0.036032,0,3,2940.294,29.402779,0.043
1,30,112,3.91,1.8,6,3.83,0.284,206842.71,0,0,1689.21,121.11,10,0,50,3.91,100,35,1,1.235155,30.2224,153.1548,18.3427,21.5044,28.1385,30.95913,15.0315,0.5604,30.303,38.7992,1512.4432,0.215044,1.532,0.183427,0.302224,0.281385,0.309591,0.15,0.006,0.30303,0.387992,15.124432,0,3,2797.19,27.972157,0.02
1,28,112,3.91,1.8,4,4,0,206842.71,0,0,9549.24,121.11,10,0,50,3.91,5653.7,98.89,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.008
1,28,112,3.38,1.8,3.42,3.29,0.018,115142.44,0,0,1689.22,121.11,2,1,25,3.38,482.63,98.89,1,1.235155,30.2224,153.1548,18.3427,21.5044,28.1385,30.95913,15.0315,0.5604,30.303,38.7992,1512.4432,0.215044,1.532,0.183427,0.302224,0.281385,0.309591,0.15,0.006,0.30303,0.387992,15.124432,2,1,2797.19,27.972157,0.005
1,28,112,3.38,1.8,3.55,3.51,0.006,115142.44,0,0,1689.22,121.11,2,1,25,3.38,482.63,98.89,1,1.235155,30.2224,153.1548,18.3427,21.5044,28.1385,30.95913,15.0315,0.5604,30.303,38.7992,1512.4432,0.215044,1.532,0.183427,0.302224,0.281385,0.309591,0.15,0.006,0.30303,0.387992,15.124432,2,1,2797.19,27.972157,0.005
1,28,112,5.54,1.8,5.68,5.22,0.095,137895.14,3,0,1034.21,121.11,4,2,50,5.54,827,110,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,0,3,2932.968,29.329836,0.008
1,28,122,5.54,1.8,5.68,5.22,0.095,137895.14,3,0,1034.21,121.11,4,2,50,5.54,827,110,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,0,3,2932.968,29.329836,0.008
1,28,122,6.02,2.3,5.4,5.2,0.042,137895.14,3,0,1034.21,121.11,3,2,100,6.02,827.37,110,1,1.289737,32.08224,1651.404834,136.078778,30.28052,14.18469,844.220185,7.275246,32.609676,11.868675,108.218905,0.005405,0.302805,16.514,1.360788,0.320822,0.141847,8.442202,0.073,0.326,0.118687,1.082189,5.40E-05,0,3,2900.115,29.001272,0.079
1,28,122,6.02,2.3,5.8,5.54,0.055,137895.14,3,0,1034.21,121.11,3,2,100,6.02,827.37,110,1,1.289737,32.08224,1651.404834,136.078778,30.28052,14.18469,844.220185,7.275246,32.609676,11.868675,108.218905,0.005405,0.302805,16.514,1.360788,0.320822,0.141847,8.442202,0.073,0.326,0.118687,1.082189,5.40E-05,0,3,2900.115,29.001272,0.079
1,28,112,6.02,2.3,5.4,5.2,0.042,137895.14,3,0,1034.21,121.11,3,2,100,6.02,827.37,110,1,1.289737,32.08224,1651.404834,136.078778,30.28052,14.18469,844.220185,7.275246,32.609676,11.868675,108.218905,0.005405,0.302805,16.514,1.360788,0.320822,0.141847,8.442202,0.073,0.326,0.118687,1.082189,5.40E-05,0,3,2900.115,29.001272,0.079
1,28,112,6.02,2.3,5.8,5.54,0.055,137895.14,3,0,1034.21,121.11,3,2,100,6.02,827.37,110,1,1.289737,32.08224,1651.404834,136.078778,30.28052,14.18469,844.220185,7.275246,32.609676,11.868675,108.218905,0.005405,0.302805,16.514,1.360788,0.320822,0.141847,8.442202,0.073,0.326,0.118687,1.082189,5.40E-05,0,3,2900.115,29.001272,0.079
1,28,112,3.38,1.8,3.47,3.47,0,206842.71,0,0,9549.24,121.11,10,0,25,3.38,5653.7,98.89,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.002
1,35,127,7.11,5.63,7,6.84,0.374,199258.48,0,0,13700,149,10,0,150,7.11,5600,95,1,1.283858,16.8548,1539.9099,76.3778,23.8292,10.8225,710.45589,58.1218,23.2566,6.4935,60.8442,249.16128,0.238292,15.399,0.763778,0.168548,0.108225,7.104559,0.581,0.233,0.064935,0.608442,2.491613,1,4,2830.93,28.310087,0.603
1,35,124,7.11,5.63,7,6.84,0.374,199258.48,0,0,13700,149,10,0,150,7.11,5600,95,1,1.283858,16.8548,1539.9099,76.3778,23.8292,10.8225,710.45589,58.1218,23.2566,6.4935,60.8442,249.16128,0.238292,15.399,0.763778,0.168548,0.108225,7.104559,0.581,0.233,0.064935,0.608442,2.491613,1,4,2830.93,28.310087,0.603
1,35,112,7.11,5.63,7,6.84,0.374,199258.48,0,0,13700,149,10,0,150,7.11,5600,95,1,1.283858,16.8548,1539.9099,76.3778,23.8292,10.8225,710.45589,58.1218,23.2566,6.4935,60.8442,249.16128,0.238292,15.399,0.763778,0.168548,0.108225,7.104559,0.581,0.233,0.064935,0.608442,2.491613,1,4,2830.93,28.310087,0.603
1,35,124,7.11,5.63,7,6.84,0.374,199258.48,0,0,13700,149,10,0,150,7.11,5600,95,1,1.283858,16.8548,1539.9099,76.3778,23.8292,10.8225,710.45589,58.1218,23.2566,6.4935,60.8442,249.16128,0.238292,15.399,0.763778,0.168548,0.108225,7.104559,0.581,0.233,0.064935,0.608442,2.491613,1,4,2830.93,28.310087,0.603
1,35,127,7.11,5.63,7,6.84,0.374,199258.48,0,0,13700,149,10,0,150,7.11,5600,95,1,1.283858,16.8548,1539.9099,76.3778,23.8292,10.8225,710.45589,58.1218,23.2566,6.4935,60.8442,249.16128,0.238292,15.399,0.763778,0.168548,0.108225,7.104559,0.581,0.233,0.064935,0.608442,2.491613,1,4,2830.93,28.310087,0.603
1,35,112,7.11,5.63,7,6.84,0.374,199258.48,0,0,13700,149,10,0,150,7.11,5600,95,1,1.283858,16.8548,1539.9099,76.3778,23.8292,10.8225,710.45589,58.1218,23.2566,6.4935,60.8442,249.16128,0.238292,15.399,0.763778,0.168548,0.108225,7.104559,0.581,0.233,0.064935,0.608442,2.491613,1,4,2830.93,28.310087,0.603
1,5,62,18.26,14.98,17.29,17.8,0.05,199258.48,0,0,6000,148.9,11,0,150,18.26,15060,98.9,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.507
1,5,62,18.26,15.33,17.54,16.6,0.094,199258.48,0,0,7100,132.2,11,0,150,18.26,15060,98.9,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.454
1,5,68,18.26,15.33,17.54,16.6,0.094,199258.48,0,0,7100,132.2,11,0,150,18.26,15060,98.9,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.454
1,5,62,7.11,3.8,7.71,7.75,0.009,199258.48,0,0,9170,149,11,0,150,7.11,6070,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.232
1,5,46,8.74,5.46,8.21,8.06,0.395,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.029
1,5,62,18.26,15.33,16.62,16.31,0.033,199258.48,0,0,39150,132.2,11,0,150,18.26,10340,98.9,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.569
1,5,62,18.26,15.33,17.26,16.72,0.056,199258.48,0,0,39150,132.2,11,0,150,18.26,10340,100,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.465
1,5,71,8.74,5.46,7.86,7.48,0.312,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,71,8.74,5.46,8.98,8.94,0.032,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,71,8.74,5.46,8.2,7.92,0.23,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,71,8.74,5.46,8.5,8.32,0.148,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,71,8.74,5.46,7.98,7.88,0.082,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,68,8.74,5.46,7.86,7.48,0.312,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,68,8.74,5.46,8.98,8.94,0.032,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,68,8.74,5.46,8.2,7.92,0.23,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,68,8.74,5.46,8.5,8.32,0.148,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,68,8.74,5.46,7.98,7.88,0.082,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,73,8.74,5.46,7.86,7.48,0.312,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,73,8.74,5.46,8.98,8.94,0.032,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,73,8.74,5.46,8.2,7.92,0.23,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,73,8.74,5.46,8.5,8.32,0.148,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,73,8.74,5.46,7.98,7.88,0.082,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,72,8.74,5.46,7.86,7.48,0.312,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,72,8.74,5.46,8.98,8.94,0.032,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,72,8.74,5.46,8.2,7.92,0.23,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,72,8.74,5.46,8.5,8.32,0.148,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,72,8.74,5.46,7.98,7.88,0.082,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,74,8.74,5.46,7.86,7.48,0.312,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,74,8.74,5.46,8.98,8.94,0.032,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,74,8.74,5.46,8.2,7.92,0.23,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,74,8.74,5.46,8.5,8.32,0.148,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,74,8.74,5.46,7.98,7.88,0.082,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,75,8.74,5.46,7.86,7.48,0.312,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,75,8.74,5.46,8.98,8.94,0.032,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,75,8.74,5.46,8.2,7.92,0.23,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,75,8.74,5.46,8.5,8.32,0.148,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,75,8.74,5.46,7.98,7.88,0.082,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,62,8.74,5.46,7.86,7.48,0.312,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,62,8.74,5.46,8.98,8.94,0.032,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,62,8.74,5.46,8.2,7.92,0.23,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,62,8.74,5.46,8.5,8.32,0.148,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,5,62,8.74,5.46,7.98,7.88,0.082,199258.48,0,0,38850,149,11,0,50,8.74,26730,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.022
1,3,19,18.26,2.8,18.64,19.4,0.187,199258.48,0,0,3000,132.2,11,0,150,18.26,10400,100,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.966,29.329836,0.732
1,3,18,18.26,2.8,18.64,19.4,0.187,199258.48,0,0,3000,132.2,11,0,150,18.26,10400,100,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.966,29.329836,0.732
1,3,17,18.26,2.8,18.64,19.4,0.187,199258.48,0,0,3000,132.2,11,0,150,18.26,10400,100,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.966,29.329836,0.732
1,3,0,18.26,2.8,18.64,19.4,0.187,199258.48,0,0,3000,132.2,11,0,150,18.26,10400,100,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.966,29.329836,0.732
1,3,8,18.26,2.8,18.64,19.4,0.187,199258.48,0,0,3000,132.2,11,0,150,18.26,10400,100,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.966,29.329836,0.732
1,3,14,18.26,2.8,18.64,19.4,0.187,199258.48,0,0,3000,132.2,11,0,150,18.26,10400,100,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.966,29.329836,0.732
1,3,19,18.26,15.33,18.92,18.17,0.078,199258.48,0,0,39150,132.2,11,0,150,18.26,10340,98.9,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,1.007
1,3,19,18.26,15.33,18.78,17.8,0.102,199258.48,0,0,39150,132.2,11,0,150,18.26,10340,98.9,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,1.007
